ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,total_num_kids,Dt_Customer_datetime,total_days_enlisted,total_campaigns_accepted,age,total_spent,age_group
2549,1983,PhD,Together,21840,1,0,21-07-2013,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,1,2013-07-21,343,0,31,27,30s
5782,1982,2n Cycle,Together,58582,0,1,28-09-2013,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,1,2013-09-28,274,1,32,763,30s
10057,1951,Bachelors,Single,72282,0,0,19-07-2013,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,0,2013-07-19,345,0,63,1331,60+
10307,1956,Bachelors,Married,50387,0,2,31-08-2013,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,2,2013-08-31,302,0,58,525,50s
8566,1961,PhD,Together,32583,1,1,15-06-2014,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,2,2014-06-15,14,0,53,9,50s
2415,1962,Bachelors,Together,62568,0,1,07-04-2014,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,1,2014-04-07,83,1,52,953,50s
5684,1971,Master,Divorced,44635,1,1,11-10-2013,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,2,2013-10-11,261,0,43,68,40s
8334,1971,Master,Single,33316,1,1,04-10-2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,2,2013-10-04,268,0,43,131,40s
9166,1968,Bachelors,Married,63967,0,1,09-08-2013,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,1,2013-08-09,324,0,46,882,40s
1440,1978,2n Cycle,Together,52513,0,0,04-09-2012,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,2012-09-04,663,0,36,1149,30s
78,1969,Bachelors,Married,25293,1,0,15-09-2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,1,2013-09-15,287,0,45,37,40s
5441,1965,PhD,Widow,54111,0,1,25-08-2013,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,1,2013-08-25,308,0,49,388,40s
5302,1986,Bachelors,Together,78394,0,0,15-02-2013,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,0,2013-02-15,499,0,28,1428,under 30
4687,1958,Master,Married,80739,0,0,23-05-2013,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,2013-05-23,402,0,56,1633,50s
1087,1975,Master,Together,22669,1,0,22-05-2013,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,2013-05-22,403,0,39,173,30s
6859,1987,Bachelors,Single,29236,1,0,08-10-2013,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,1,2013-10-08,264,0,27,99,under 30
9860,1959,Bachelors,Together,44911,0,1,15-03-2013,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,1,2013-03-15,471,0,55,215,50s
7129,1962,PhD,Married,54693,0,1,17-02-2013,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,1,2013-02-17,497,0,52,929,50s
5866,1974,Bachelors,Together,48186,1,0,20-03-2014,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,1,2014-03-20,101,0,40,219,40s
10521,1977,Bachelors,Married,54809,1,1,11-09-2013,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,2,2013-09-11,291,0,37,174,30s
7393,1978,Bachelors,Together,41580,1,1,10-12-2012,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,2,2012-12-10,566,0,36,92,30s
7849,1970,PhD,Married,80336,0,0,09-09-2013,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,2013-09-09,293,0,44,1052,40s
332,1957,Bachelors,Married,47743,0,1,22-03-2013,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,1,2013-03-22,464,1,57,275,50s
9847,1955,2n Cycle,Married,62972,0,1,03-08-2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,2012-08-03,695,0,59,587,50s
531,1954,PhD,Divorced,57333,0,1,22-09-2012,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,2012-09-22,645,0,60,1662,60+
9576,1982,PhD,Together,32313,1,0,11-02-2013,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,1,2013-02-11,503,0,32,159,30s
6906,1953,Master,Widow,84953,0,0,03-06-2013,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,0,2013-06-03,391,3,61,1024,60+
7419,1968,Master,Divorced,27071,1,0,23-04-2014,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,1,2014-04-23,67,0,46,35,40s
3170,1957,Master,Together,68148,0,0,31-08-2013,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,2013-08-31,302,0,57,1042,50s
8527,1965,Master,Together,65735,1,1,07-12-2013,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,2,2013-12-07,204,0,49,395,40s
7872,1975,PhD,Married,86836,0,0,12-09-2012,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,0,2012-09-12,655,3,39,557,30s
9931,1963,PhD,Married,4023,1,1,23-06-2014,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,2,2014-06-23,6,0,51,9,50s
10595,1990,Bachelors,Married,30093,0,0,08-07-2013,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,2013-07-08,356,0,24,69,under 30
4609,1966,PhD,Married,57705,0,1,11-01-2014,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,1,2014-01-11,169,0,48,486,40s
5010,1988,Bachelors,Single,25008,1,0,02-02-2014,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,1,2014-02-02,147,0,26,34,under 30
4427,1995,2n Cycle,Single,83257,0,0,18-09-2012,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,0,2012-09-18,649,2,19,1365,under 30
11148,1975,Bachelors,Together,22280,1,0,19-05-2013,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,1,2013-05-19,406,0,39,13,30s
1168,1978,PhD,Married,72159,0,0,29-10-2012,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,2012-10-29,608,0,36,1401,30s
9595,1961,Bachelors,Together,64260,0,0,11-01-2013,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,0,2013-01-11,534,0,53,1574,50s
10163,1984,PhD,Single,82733,0,0,10-09-2013,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,0,2013-09-10,292,0,30,1323,30s
2886,1971,Master,Divorced,74290,0,1,12-08-2013,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,1,2013-08-12,321,2,43,1217,40s
6710,1951,Master,Single,58217,2,1,17-11-2012,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,2012-11-17,589,0,63,103,60+
5316,1976,Master,Together,21024,0,0,04-07-2013,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,2013-07-04,360,0,38,84,30s
9029,1972,PhD,Married,70116,0,0,26-01-2013,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,2013-01-26,519,0,42,1536,40s
521,1985,Bachelors,Together,54006,1,0,18-09-2012,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,1,2012-09-18,649,0,29,581,under 30
1459,1966,PhD,Married,69063,0,1,07-11-2012,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,1,2012-11-07,599,0,48,928,40s
10241,1975,2n Cycle,Divorced,11448,0,0,15-12-2013,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,2013-12-15,196,0,39,14,30s
1630,1979,Bachelors,Single,61825,0,1,07-08-2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,1,2013-08-07,326,0,35,424,30s
3254,1971,Bachelors,Married,70886,1,0,14-10-2013,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,1,2013-10-14,258,0,43,960,40s
9064,1982,Bachelors,Married,69109,0,0,09-11-2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,0,2012-11-09,597,1,32,1555,30s
3678,1973,Bachelors,Widow,60208,1,1,07-10-2012,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,2,2012-10-07,630,1,41,656,40s
4227,1968,Master,Together,32889,1,1,06-09-2013,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,2,2013-09-06,296,0,46,55,40s
9467,1984,Bachelors,Single,34738,1,0,11-05-2014,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,1,2014-05-11,49,0,30,20,30s
8486,1971,Master,Together,30538,1,0,01-10-2012,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,1,2012-10-01,636,0,43,367,40s
2186,1977,2n Cycle,Together,82326,0,0,10-03-2014,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,0,2014-03-10,111,3,37,2257,30s
3286,1967,PhD,Divorced,26642,1,0,01-03-2014,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,1,2014-03-01,120,0,47,42,40s
8602,1964,Bachelors,Divorced,69932,0,1,12-06-2013,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,1,2013-06-12,382,0,50,1049,50s
3722,1972,Bachelors,Single,44503,1,1,16-04-2014,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,2,2014-04-16,74,0,42,48,40s
6715,1948,PhD,Single,60200,0,1,02-01-2013,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,1,2013-01-02,543,0,66,685,60+
4796,1952,Bachelors,Divorced,49638,0,1,19-04-2014,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,1,2014-04-19,71,0,62,39,60+
9612,1987,2n Cycle,Single,23830,0,0,07-02-2014,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,2014-02-07,142,0,27,43,under 30
3766,1959,Master,Widow,33051,0,0,16-08-2012,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,0,2012-08-16,682,0,55,835,50s
1399,1958,Bachelors,Married,72905,0,0,21-01-2014,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,2014-01-21,159,1,56,1515,50s
1570,1951,PhD,Together,69702,0,1,19-02-2013,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,1,2013-02-19,495,0,63,1039,60+
3426,1975,Bachelors,Divorced,70300,1,0,15-07-2013,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,1,2013-07-15,349,0,39,1596,30s
3074,1984,PhD,Married,70643,0,0,15-10-2012,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,0,2012-10-15,622,0,30,1828,30s
8341,1969,PhD,Married,30396,1,0,30-04-2014,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,2014-04-30,60,1,45,34,40s
5180,1968,PhD,Divorced,50616,0,1,18-04-2014,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,1,2014-04-18,72,0,46,149,40s
6461,1969,Master,Single,62772,0,1,19-05-2013,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,1,2013-05-19,406,1,45,946,40s
7679,1985,PhD,Single,30298,0,0,19-05-2014,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,2014-05-19,41,0,29,28,under 30
10702,1984,Bachelors,Single,52413,1,0,03-11-2012,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,1,2012-11-03,603,0,30,450,30s
7505,1957,PhD,Married,44155,1,1,19-01-2014,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,2,2014-01-19,161,0,57,46,50s
5113,1971,PhD,Divorced,86979,0,0,07-11-2013,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,0,2013-11-07,234,1,43,1702,40s
10858,1975,Bachelors,Together,76532,1,1,09-09-2013,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,2,2013-09-09,293,0,39,820,30s
2961,1982,Bachelors,Married,42081,1,0,26-02-2013,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,1,2013-02-26,488,1,32,382,30s
2747,1988,PhD,Married,67546,0,0,31-08-2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,2012-08-31,667,0,26,2126,under 30
3010,1989,Master,Together,88420,0,0,02-05-2014,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,2014-05-02,58,3,25,2069,under 30
5790,1985,Bachelors,Married,31158,1,0,27-01-2013,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,1,2013-01-27,518,0,29,72,under 30
6892,1968,Bachelors,Divorced,61671,0,1,03-06-2014,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,1,2014-06-03,26,2,46,732,40s
1743,1974,Bachelors,Single,69719,0,0,26-05-2014,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,2014-05-26,34,0,40,801,40s
3578,1949,Bachelors,Divorced,49160,0,1,20-10-2013,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,1,2013-10-20,252,0,65,236,60+
8462,1978,High School,Together,24882,1,0,09-09-2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,1,2012-09-09,658,1,36,80,30s
5558,1954,PhD,Single,90933,0,0,31-03-2014,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,2014-03-31,90,1,60,1685,60+
4619,1945,PhD,Single,113734,0,0,28-05-2014,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,2014-05-28,32,0,69,277,60+
8780,1950,PhD,Together,59292,0,1,13-06-2013,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,1,2013-06-13,381,0,64,507,60+
10789,1964,PhD,Married,45759,1,1,23-02-2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,2,2013-02-23,491,0,50,68,50s
10779,1983,Bachelors,Single,22148,0,0,13-04-2014,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,2014-04-13,77,0,31,49,30s
5896,1987,Master,Married,73395,0,0,18-03-2014,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,2014-03-18,103,0,27,397,under 30
2337,1971,Bachelors,Divorced,29819,1,0,24-10-2013,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,1,2013-10-24,248,0,43,39,40s
10951,1968,Bachelors,Married,45688,0,1,25-01-2014,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,1,2014-01-25,155,1,46,306,40s
544,1954,Bachelors,Married,62820,0,0,11-05-2013,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,2013-05-11,414,0,60,976,60+
17,1971,PhD,Married,60491,0,1,06-09-2013,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,1,2013-09-06,296,0,43,1028,40s
10680,1986,Bachelors,Together,33235,1,0,05-02-2014,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,1,2014-02-05,144,0,28,70,under 30
3265,1959,Bachelors,Married,35701,0,0,19-03-2013,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,2013-03-19,467,0,55,46,50s
5623,1980,Master,Married,31535,1,0,26-09-2013,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,1,2013-09-26,276,1,34,51,30s
5832,1960,2n Cycle,Together,92556,0,0,20-04-2014,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,2014-04-20,70,0,54,1263,50s
5544,1970,Bachelors,Single,67384,0,1,10-11-2012,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,1,2012-11-10,596,1,44,1490,40s
6417,1971,Master,Together,80573,0,0,14-10-2012,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,2012-10-14,623,0,43,1564,40s
5831,1967,Bachelors,Married,77870,0,1,22-08-2012,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,2012-08-22,676,2,47,1815,40s
7101,1963,PhD,Widow,52278,0,1,25-01-2013,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,2013-01-25,520,0,51,1198,50s
10176,1968,Bachelors,Single,57107,0,1,24-08-2012,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,2012-08-24,674,2,46,416,40s
2326,1990,Bachelors,Married,18929,0,0,16-02-2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,2013-02-16,498,0,24,85,under 30
4385,1981,PhD,Single,36038,1,0,31-05-2013,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,1,2013-05-31,394,0,33,47,30s
2929,1976,Bachelors,Single,20180,0,0,20-02-2013,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,2013-02-20,494,0,38,137,30s
10686,1965,PhD,Together,34230,1,1,26-12-2012,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,2,2012-12-26,550,0,49,21,40s
2546,1977,2n Cycle,Single,31878,0,1,22-06-2014,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,1,2014-06-22,7,0,37,70,30s
3283,1972,2n Cycle,Married,70932,0,1,19-01-2014,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,1,2014-01-19,161,0,42,909,40s
3138,1956,Bachelors,Single,91249,0,0,20-10-2012,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,0,2012-10-20,617,4,58,1676,50s
4994,1943,Master,Single,77598,0,0,01-10-2013,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,2013-10-01,271,1,71,1735,60+
7966,1959,Bachelors,Single,80982,1,1,08-01-2013,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,2,2013-01-08,537,0,55,1191,50s
3112,1977,Master,Married,22701,1,0,05-09-2013,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,1,2013-09-05,297,0,37,24,30s
10872,1969,PhD,Married,55212,0,1,23-11-2012,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,1,2012-11-23,583,2,45,1182,40s
2181,1970,Bachelors,Married,70617,0,0,23-06-2013,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,2013-06-23,371,0,44,1280,40s
1867,1957,Bachelors,Single,64849,0,0,13-11-2012,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,0,2012-11-13,593,0,57,1336,50s
1518,1965,Master,Married,62694,1,1,17-06-2013,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,2,2013-06-17,377,0,49,749,40s
5734,1974,PhD,Married,61917,1,1,20-11-2013,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,2,2013-11-20,221,0,40,91,40s
2878,1947,PhD,Married,67472,0,1,28-09-2013,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,1,2013-09-28,274,0,67,414,60+
1458,1982,Master,Married,21059,1,0,07-01-2014,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,1,2014-01-07,173,0,32,44,30s
7007,1968,Master,Married,29543,2,0,01-04-2014,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,2,2014-04-01,89,0,46,63,40s
6200,1951,Bachelors,Married,75903,0,1,08-04-2013,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,1,2013-04-08,447,0,63,901,60+
1403,1975,2n Cycle,Together,34984,1,1,06-09-2012,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,2,2012-09-06,661,0,39,38,30s
4827,1956,PhD,Single,54998,0,1,10-03-2013,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,2013-03-10,476,0,58,455,50s
6250,1949,PhD,Widow,54356,0,1,19-11-2012,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,2012-11-19,587,0,65,775,60+
9291,1959,Master,Married,34242,0,1,23-03-2014,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,1,2014-03-23,98,0,55,15,50s
2478,1973,Bachelors,Married,25410,1,0,31-08-2013,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,1,2013-08-31,302,0,41,38,40s
1139,1984,PhD,Married,73356,0,0,06-02-2014,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,0,2014-02-06,143,3,30,1512,30s
5138,1950,Bachelors,Together,28320,0,1,14-01-2013,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,1,2013-01-14,531,0,64,43,60+
5393,1977,Bachelors,Single,23763,1,0,07-08-2012,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,1,2012-08-07,691,0,37,42,30s
10413,1984,Bachelors,Married,72570,0,0,25-04-2014,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,2014-04-25,65,0,30,1089,30s
5015,1976,Master,Married,34529,1,0,14-09-2012,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,1,2012-09-14,653,0,38,162,30s
10868,1951,Bachelors,Widow,70792,0,0,06-02-2013,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,2013-02-06,508,0,63,1272,60+
10676,1982,Bachelors,Married,63211,0,0,02-11-2012,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,0,2012-11-02,604,0,32,1173,30s
2495,1974,Master,Married,83891,0,1,20-06-2014,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,1,2014-06-20,9,0,40,816,40s
7842,1968,Bachelors,Single,36065,1,1,31-03-2013,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,2,2013-03-31,455,0,46,74,40s
9955,1954,Bachelors,Together,39898,0,1,12-02-2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,1,2013-02-12,502,0,60,134,60+
6663,1940,PhD,Single,51141,0,0,08-07-2013,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,2013-07-08,356,0,74,157,60+
2162,1976,Bachelors,Married,56939,0,1,18-09-2013,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,1,2013-09-18,284,0,38,561,30s
3434,1951,Bachelors,Single,80872,0,0,12-05-2014,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,2014-05-12,48,0,63,1336,60+
7919,1976,PhD,Together,72335,0,0,13-08-2012,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,0,2012-08-13,685,0,38,2092,30s
5626,1964,PhD,Single,61798,0,0,23-11-2013,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,2013-11-23,218,0,50,463,50s
6428,1950,PhD,Widow,76842,0,0,03-05-2014,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,2014-05-03,57,0,64,1130,60+
8514,1976,Bachelors,Together,29478,1,0,17-01-2014,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,1,2014-01-17,163,0,38,20,30s
10448,1956,Bachelors,Single,46998,0,1,22-10-2012,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,1,2012-10-22,615,1,58,377,50s
2109,1990,Bachelors,Single,96843,0,0,23-04-2013,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,0,2013-04-23,432,1,24,1544,under 30
7530,1950,PhD,Widow,56551,1,1,07-05-2014,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,2,2014-05-07,53,0,64,138,60+
8925,1965,Master,Married,70053,0,1,03-07-2013,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,1,2013-07-03,361,0,49,1012,40s
3009,1962,PhD,Widow,71670,0,0,09-07-2013,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,0,2013-07-09,355,3,52,1766,50s
6355,1978,Bachelors,Married,44359,1,1,17-06-2014,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,2,2014-06-17,12,0,36,45,30s
3517,1952,Bachelors,Single,40887,1,1,06-05-2013,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,2,2013-05-06,419,0,62,161,60+
1158,1966,Bachelors,Divorced,48877,0,1,05-01-2014,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,1,2014-01-05,175,0,48,144,40s
6203,1947,Bachelors,Together,74485,0,0,24-08-2013,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,2013-08-24,309,0,67,1734,60+
7165,1972,Bachelors,Together,64474,0,1,22-10-2013,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,1,2013-10-22,250,0,42,823,40s
3595,1963,Bachelors,Together,77226,0,1,28-02-2014,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,1,2014-02-28,121,0,51,1138,50s
8537,1949,Bachelors,Widow,72643,0,0,27-02-2013,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,0,2013-02-27,487,1,65,1429,60+
4331,1978,Master,Together,85738,0,0,23-01-2014,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,2014-01-23,157,2,36,1371,30s
6281,1966,Bachelors,Divorced,55686,0,1,14-02-2013,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,1,2013-02-14,500,1,48,982,40s
4338,1983,Bachelors,Single,39062,1,0,25-03-2014,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,1,2014-03-25,96,1,31,44,30s
2452,1971,Bachelors,Together,34600,1,1,01-01-2013,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,2,2013-01-01,544,0,43,318,40s
9507,1975,Bachelors,Married,40794,0,1,07-04-2013,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,1,2013-04-07,448,0,39,434,30s
8360,1971,2n Cycle,Married,54690,1,1,07-11-2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,2,2013-11-07,234,0,43,198,40s
10311,1969,Bachelors,Married,4428,0,1,05-10-2013,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,1,2013-10-05,267,0,45,359,40s
5117,1963,2n Cycle,Married,32632,0,0,02-08-2012,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,2012-08-02,696,0,51,576,50s
